,Unnamed: 0,play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardlineNumber,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,quarter,down,goal_to_go,gameClock,yrdln,yardsToGo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,preSnapHomeScore,preSnapVisitorScore,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,nflverse_game_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,possessionTeam_,possessionTeam_ARI,possessionTeam_ATL,possessionTeam_BAL,possessionTeam_BUF,possessionTeam_CAR,possessionTeam_CHI,possessionTeam_CIN,possessionTeam_CLE,possessionTeam_DAL,possessionTeam_DEN,possessionTeam_DET,possessionTeam_GB,possessionTeam_HOU,possessionTeam_IND,possessionTeam_JAX,possessionTeam_KC,possessionTeam_LA,possessionTeam_LAC,possessionTeam_LV,possessionTeam_MIA,possessionTeam_MIN,possessionTeam_NE,possessionTeam_NO,possessionTeam_NYG,possessionTeam_NYJ,possessionTeam_PHI,possessionTeam_PIT,possessionTeam_SEA,possessionTeam_SF,possessionTeam_TB,possessionTeam_TEN,possessionTeam_WAS,defensiveTeam_ARI,defensiveTeam_ATL,defensiveTeam_BAL,defensiveTeam_BUF,defensiveTeam_CAR,defensiveTeam_CHI,defensiveTeam_CIN,defensiveTeam_CLE,defensiveTeam_DAL,defensiveTeam_DEN,defensiveTeam_DET,defensiveTeam_GB,defensiveTeam_HOU,defensiveTeam_IND,defensiveTeam_JAX,defensiveTeam_KC,defensiveTeam_LA,defensiveTeam_LAC,defensiveTeam_LV,defensiveTeam_MIA,defensiveTeam_MIN,defensiveTeam_NE,defensiveTeam_NO,defensiveTeam_NYG,defensiveTeam_NYJ,defensiveTeam_PHI,defensiveTeam_PIT,defensiveTeam_SEA,defensiveTeam_SF,defensiveTeam_TB,defensiveTeam_TEN,defensiveTeam_WAS,yardlineSide_,yardlineSide_50,yardlineSide_ARI,yardlineSide_ATL,yardlineSide_BAL,yardlineSide_BUF,yardlineSide_CAR,yardlineSide_CHI,yardlineSide_CIN,yardlineSide_CLE,yardlineSide_DAL,yardlineSide_DEN,yardlineSide_DET,yardlineSide_GB,yardlineSide_HOU,yardlineSide_IND,yardlineSide_JAX,yardlineSide_KC,yardlineSide_LA,yardlineSide_LAC,yardlineSide_LV,yardlineSide_MIA,yardlineSide_MID,yardlineSide_MIN,yardlineSide_NE,yardlineSide_NO,yardlineSide_NYG,yardlineSide_NYJ,yardlineSide_PHI,yardlineSide_PIT,yardlineSide_SEA,yardlineSide_SF,yardlineSide_TB,yardlineSide_TEN,yardlineSide_WAS,gameClock_minutes,gameClock_seconds,predDef
0,0,60.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,PHI,home,ARI,PHI,77.0,1999-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,15:00,PHI 23,10.0,6.0,(15:00) D.Pederson pass incomplete to D.Staley (A.Williams).,pass,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009387692,0.17316973,0.0036985085,0.25150135,0.21526971,0.0044997022,0.3424733,0.0,0.0,0.76470596,-0.5615676,-0.43474948,0.43474948,0.0,0.0,-0.5615676,0.5615676,,,,,,,,,,,,,0.546969,0.453031,0.546969,0.453031,-0.018227994,-0.026165247,-0.026165247,0.528741,0.471259,0.39872372,0.39872372,0.0,0.0,-0.018227994,0.018227994,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0012726,D.Pederson,,00-0015523,D.Staley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,00-0017710,A.Williams,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,1999,,,1.0,0.0,Punt,,,,,,,,,,,,,,1.0,Punt,,3.0,1:53,0.0,0.0,0.0,1.0,1.0,,,Punt,15:00,13:07,PHI 23,PHI 29,35.0,150.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,0.0,D.Pederson,,,,D.Staley,,1.0,0.0,0.0,0.0,1.0,00-0012726,,00-0015523,D.Pederson,,00-0012726,D.Staley,00-0015523,D.Staley,00-0015523,0.0,1.0,-0.5615676,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15,0,Zone_Cover-3
1,1,82.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,PHI,home,ARI,PHI,77.0,1999-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,2.0,0.0,15:00,PHI 23,10.0,6.0,(15:00) D.Staley up the middle to PHI 24 for 1 yard (S.Rice).,run,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,middle,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092473235,0.2018624,0.0047876835,0.27718377,0.19191119,0.0044399835,0.31056768,0.0,0.0,0.20313832,-0.64171684,-1.0764663,1.0764663,-0.64171684,0.64171684,-0.5615676,0.5615676,,,,,,,,,,,,,0.528741,0.471259,0.528741,0.471259,-0.030422032,-0.031122833,-0.031122833,0.49831897,0.501681,0.37255847,0.37255847,-0.030422032,0.030422032,-0.018227994,0.018227994,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0015523,D.Staley,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,00-0013644,,S.Rice,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,1999,,,1.0,0.0,Punt,,,,,,,,,,,,,,1.0,Punt,,3.0,1:53,0.0,0.0,0.0,1.0,1.0,,,Punt,15:00,13:07,PHI 23,PHI 29,35.0,150.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,0.0,,,D.Staley,,,,0.0,1.0,0.0,0.0,1.0,,00-0015523,,D.Staley,,00-0015523,D.Staley,00-0015523,D.Staley,00-0015523,0.0,1.0,-0.64171684,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15,0,Zone_Cover-3
2,2,103.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,PHI,home,ARI,PHI,76.0,1999-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,3.0,0.0,15:00,PHI 24,9.0,6.0,"(15:00) PENALTY on PHI-K.Turner, False Start, 5 yards, enforced at PHI 24 - No Play.",no_play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009102521,0.23645966,0.0046225693,0.3016967,0.18076697,0.0043678815,0.26298368,0.0,0.0,-0.4385785,-0.7233022,-1.7997686,1.7997686,-0.64171684,0.64171684,-0.5615676,0.5615676,,,,,,,,,,,,,0.49831897,0.501681,0.49831897,0.501681,-0.007447362,-0.022922486,-0.022922486,0.4908716,0.5091284,0.34143564,0.34143564,-0.030422032,0.030422032,-0.018227994,0.018227994,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,PHI,00-0016723,K.Turner,5.0,0.0,,False Start,0.0,0.0,0.0,0.0,,,1999,,,1.0,0.0,Punt,,,,,,,,,,,,,,1.0,Punt,,3.0,1:53,0.0,0.0,0.0,1.0,1.0,,,Punt,15:00,13:07,PHI 23,PHI 29,35.0,150.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0,1.0,-0.7233022,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15,0,Man_Cover-1
3,3,126.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,PHI,home,ARI,PHI,81.0,1999-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,3.0,0.0,15:00,PHI 19,14.0,6.0,(15:00) D.Pederson pass to B.Finneran to PHI 29 for 10 yards (T.Knight).,pass,10.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958549,0.29073793,0.013259634,0.32170084,0.13574734,0.004252968,0.22471575,0.0,0.0,-1.1618807,0.21266149,-1.5871071,1.5871071,-0.64171684,0.64171684,-0.34890613,0.34890613,,,,,,,,,,,,,0.4908716,0.5091284,0.4908716,0.5091284,-0.006658584,0.008223832,0.008223832,0.48421302,0.515787,0.31851315,0.31851315,-0.030422032,0.030422032,-0.024886578,0.024886578,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0012726,D.Pederson,10.0,00-0005231,B.Finneran,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,00-0009360,,T.Knight,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,1999,,,1.0,0.0,Punt,,,,,,,,,,,,,,1.0,Punt,,3.0,1:53,0.0,0.0,0.0,1.0,1.0,,,Punt,15:00,13:07,PHI 23,PHI 29,35.0,150.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,1.0,D.Pederson,,,,B.Finneran,,1.0,0.0,0.0,0.0,1.0,00-0012726,,00-0005231,D.Pederson,,00-0012726,B.Finneran,00-0005231,B.Finneran,00-0005231,0.0,1.0,0.21266149,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15,0,Zone_Cover-3
4,4,150.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,PHI,home,ARI,PHI,71.0,1999-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,4.0,0.0,15:00,PHI 29,4.0,6.0,"(15:00) S.Landeta punts 55 yards to ARI 16, Center-J.Dellenbach. M.Pittman to ARI 19 for 3 yards (A.Rossum, E.Bieniemy).",punt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,55.0,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010292677,0.25781992,0.006858206,0.32891288,0.15247741,0.004511518,0.23912741,0.0,0.0,-0.9492192,1.0278261,-0.559281,0.559281,-0.64171684,0.64171684,-0.34890613,0.34890613,,,,,,,,,,,,,0.48421302,0.515787,0.48421302,0.515787,0.033496708,0.041614115,0.041614115,0.51770973,0.48229027,0.326737,0.326737,-0.030422032,0.030422032,-0.024886578,0.024886578,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,00-0013013,M.Pittman,,,,,,,00-0009584,S.Landeta,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0001233,E.Bieniemy,PHI,,,,,,,,,,1.0,00-0014071,A.Rossum,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,3.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,1999,,,1.0,0.0,Punt,,,,,,,,,,,,,,1.0,Punt,,3.0,1:53,0.0,0.0,0.0,1.0,1.0,,,Punt,15:00,13:07,PHI 23,PHI 29,35.0,150.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,1.0,1.0278261,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15,0,Man_Cover-1
5,5,176.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,ARI,away,PHI,ARI,81.0,1999-09-12,787.0,1687.0,3487.0,Half1,0.0,2.0,0.0,1.0,1.0,0.0,13:07,ARI 19,10.0,5.0,(13:07) A.Murrell right end to ARI 20 for 1 yard (T.Vincent).,run,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,right,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015006203,0.19036196,0.005621977,0.29761496,0.20903224,0.0033215105,0.27904114,0.0,0.0,-0.07860685,-0.39264417,-0.16663681,0.16663681,-0.24907267,0.24907267,-0.34890613,0.34890613,,,,,,,,,,,,,0.48229027,0.51770973,0.51770973,0.48229027,-0.010499388,-0.0075214505,0.0075214505,0.5282091,0.47179088,0.6316489,0.3683511,-0.019922644,0.019922644,-0.024886578,0.024886578,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0011869,A.Murrell,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,,00-0016924,,T.Vincent,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,1999,,,2.0,0.0,Punt,,,,,,,,,,,,,,2.0,Punt,,3.0,1:39,0.0,0.0,0.0,1.0,1.0,,Punt,Punt,13:07,11:28,ARI 19,ARI 24,176.0,240.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,0.0,,,A.Murrell,,,,0.0,1.0,0.0,0.0,1.0,,00-0011869,,A.Murrell,,00-0011869,A.Murrell,00-0011869,A.Murrell,00-0011869,0.0,1.0,-0.39264417,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,7,Zone_Cover-3
6,6,197.0,1999_01_ARI_PHI,1999091200,PHI,ARI,REG,1,ARI,away,PHI,ARI,80.0,1999-09-12,787.0,1687.0,3487.0,Half1,0.0,2.0,0.0,1.0,2.0,0.0,13:07,ARI 20,9.0,5.0,"(13:07) A.Murrell up the middle to ARI 24 for 4 yards (B.Dawkins, H.Thomas).",run,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,middle,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014606666,0.2024357,0.005745778,0.31972995,0.20005992,0.0032952398,0.25412673,0.0,0.0,-0.471251,-0.30291417,0.13627738,-0.13627738,0.053841516,-0.053841516,-0.34890613,0.34890613,,,,,,,,,,,,,0.47179088,0.5282091,0.5282091,0.47179088,-0.010025561,-0.0025814772,0.0025814772,0.5382347,0.46176532,0.62412745,0.37587255,-0.009897083,0.009897083,-0.024886578,0.024886578,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0011869,A.Murrell,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0016271,H.Thomas,PHI,,,,,,,,,,1.0,00-0004073,B.Dawkins,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,1999,,,2.0,0.0,Punt,,,,,,,,,,,,,,2.0,Punt,,3.0,1:39,0.0,0.0,0.0,1.0,1.0,,Punt,Punt,13:07,11:28,ARI 19,ARI 24,176.0,240.0,25,24,Home,-1,49,-3.0,37.0,1,outdoors,astroturf,75.0,3.0,Andy Reid,Vince Tobin,PHI99,Veterans Stadium,0.0,0.0,,,A.Murrell,,,,0.0,1.0,0.0,0.0,1.0,,00-0011869,,A.Murrell,,00-0011869,A.Murrell,00-0011869,A.Murrell,00-0011869,0.0,1.0,-0.30291417,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,7,Zone_Cover-3
